14,11,9,1
12,14,8,1
11,17,9,1
19,11,8,1
22,10,8,1
19,12,7,1
14,15,13,1
16,12,15,1
21,14,13,1
17,11,12,1
14,7,11,1
16,18,9,1
14,17,12,1
15,13,6,1
14,16,12,1
21,14,6,1
16,10,5,1
16,17,8,1
16,15,7,1
11,17,8,1
16,15,7,1
14,7,6,1
23,12,7,1
12,13,11,1
12,15,3,1
15,13,10,1
15,10,11,1
17,11,9,1
15,14,10,1
11,11,13,1
8,16,11,1
17,7,15,1
22,21,15,1
12,9,11,1
17,12,6,1
18,17,4,1
18,12,10,1
16,11,8,1
20,21,9,1
19,16,7,1
16,12,6,1
20,12,12,1
14,16,11,1
13,13,7,1
16,10,10,1
15,13,8,1
11,18,9,1
10,15,4,1
11,19,15,1
16,12,4,1
11,11,15,1
17,8,6,1
19,10,11,1
13,11,8,1
20,18,8,1
11,20,6,1
23,13,8,1
19,16,7,1
16,16,8,1
24,13,11,1
14,14,16,1
16,20,9,1
19,4,13,1
26,6,12,1
17,9,13,1
15,12,9,1
17,11,13,1
19,12,9,1
13,18,5,1
16,11,8,1
14,17,9,1
18,17,13,1
14,10,9,1
17,12,10,1
18,19,6,1
15,10,7,1
16,20,11,1
20,13,5,1
10,9,10,1
12,10,5,1
19,12,3,1
15,11,12,1
18,15,5,1
14,7,11,1
19,13,9,1
13,10,6,1
13,10,7,1
14,15,5,1
16,12,6,1
15,15,6,1
12,13,8,1
26,9,6,1
20,19,10,1
14,15,14,1
19,10,3,1
10,11,15,1
17,16,2,1
14,11,8,1
16,22,6,1
19,10,11,1
18,10,9,1
11,12,14,1
16,13,8,1
16,11,8,1
11,15,8,1
17,14,4,1
10,14,8,1
17,14,7,1
13,12,10,1
25,16,13,1
14,11,10,1
11,13,8,1
14,16,13,1
19,17,7,1
18,15,8,1
12,17,9,1
17,13,8,1
16,16,8,1
12,10,7,1
15,8,9,1
21,13,8,1
17,13,4,1
17,15,6,1
20,17,5,1
15,13,3,1
27,12,9,1
17,9,9,1
14,11,9,1
15,13,10,1
11,18,9,1
14,9,9,1
16,16,7,1
18,8,6,1
13,10,10,1
13,14,8,1
11,13,12,1
12,22,6,1
12,9,9,1
16,12,6,1
15,14,6,1
16,9,8,1
14,9,6,1
17,17,4,1
17,14,7,1
16,12,6,1
15,8,7,1
19,15,9,1
19,13,7,1
23,17,13,1
14,16,7,1
14,12,15,1
20,15,13,1
18,17,9,1
5,9,10,1
15,15,7,1
15,11,9,1
18,15,9,1
14,13,8,1
14,16,10,1
19,11,6,1
16,11,5,1
14,14,13,1
25,16,9,1
17,16,8,1
18,15,12,1
17,9,8,1
16,18,8,1
11,12,15,1
15,15,7,1
13,16,7,1
11,19,9,1
20,13,7,1
14,10,10,1
13,17,11,1
20,15,9,1
12,11,8,1
9,12,9,1
19,15,7,1
17,10,12,1
15,8,12,1
16,17,10,1
20,8,6,1
16,14,9,1
17,12,5,1
17,15,9,1
20,14,7,1
17,14,3,1
13,10,9,1
15,11,9,1
16,12,7,1
22,14,7,1
13,10,7,1
18,11,12,1
16,17,8,1
14,12,8,1
19,11,10,1
15,15,5,1
13,10,7,1
22,13,11,1
19,17,6,1
19,21,12,2
8,22,13,2
23,21,7,2
14,22,12,2
23,15,14,2
13,15,8,2
25,14,13,2
22,12,12,2
23,15,18,2
22,13,11,2
21,18,9,2
11,11,11,2
22,18,11,2
21,17,9,2
24,16,11,2
24,25,11,2
23,18,16,2
17,14,12,2
21,12,12,2
21,17,10,2
31,14,15,2
18,19,7,2
20,15,18,2
19,16,15,2
20,18,12,2
15,18,15,2
22,16,10,2
25,12,20,2
13,15,10,2
16,21,16,2
17,18,8,2
17,14,12,2
15,11,11,2
19,20,5,2
27,15,10,2
23,19,8,2
21,22,12,2
25,22,14,2
19,11,7,2
19,20,9,2
21,17,6,2
15,13,12,2
19,19,12,2
21,23,10,2
17,19,10,2
23,15,10,2
20,22,15,2
16,15,8,2
13,20,7,2
18,14,13,2
20,17,10,2
20,20,11,2
18,16,13,2
21,23,13,2
