25,56,119,1
24,56,107,1
18,51,117,1
15,55,105,1
22,53,95,1
24,53,97,1
14,62,97,1
21,54,107,1
20,51,116,1
20,69,91,1
17,56,90,1
15,57,105,1
21,78,106,1
27,53,91,1
18,62,105,1
24,57,111,1
21,54,107,1
10,64,111,1
25,70,127,1
16,43,126,1
20,66,110,1
24,71,106,1
26,58,114,1
19,55,121,1
17,59,121,1
20,62,121,1
21,57,117,1
15,56,91,1
24,51,102,1
20,53,111,1
23,58,111,1
25,56,107,1
16,51,115,1
19,57,119,1
14,65,111,1
18,59,109,1
17,65,111,1
22,60,111,1
18,53,106,1
25,59,110,1
20,52,89,1
24,75,107,1
23,62,120,1
23,60,105,1
14,57,101,1
21,66,130,1
16,58,93,1
15,63,110,1
20,66,110,1
23,59,104,1
22,61,123,1
20,44,111,1
10,55,98,1
15,53,121,1
24,54,105,1
22,58,100,1
21,54,98,1
27,58,107,1
17,64,109,1
18,60,123,1
20,49,92,1
20,62,120,1
25,53,105,1
23,60,100,1
19,54,132,1
20,59,110,1
24,58,119,1
19,70,115,1
13,60,94,1
25,54,107,1
20,72,95,1
9,63,92,1
22,74,104,1
23,52,93,1
22,64,114,1
20,75,97,1
14,66,80,1
22,62,98,1
21,68,106,1
11,54,108,1
23,58,115,1
23,61,113,1
17,60,97,1
25,63,128,1
26,62,113,1
17,63,121,1
29,54,109,1
19,53,119,1
16,56,111,1
18,67,113,1
23,61,96,1
16,60,115,1
23,75,122,1
11,63,111,1
24,51,101,1
17,66,110,1
23,47,118,1
24,56,100,1
25,62,114,1
17,64,94,1
27,47,113,1
11,72,138,1
25,60,117,1
17,63,124,1
17,58,106,1
18,60,115,1
18,55,108,1
20,63,111,1
20,59,100,1
18,56,112,1
19,62,102,1
16,50,100,1
19,68,104,1
19,47,115,1
14,67,114,1
21,64,95,1
12,70,97,1
20,67,119,1
20,63,118,1
17,66,146,1
11,63,123,1
16,73,117,1
21,60,116,1
20,61,99,1
18,60,129,1
15,69,118,1
17,66,103,1
22,58,116,1
23,48,103,1
14,53,114,1
24,64,125,1
22,67,110,1
18,54,116,1
23,61,108,1
16,59,106,1
17,63,120,1
15,48,110,1
25,65,107,1
18,64,130,1
20,55,83,1
19,81,116,1
17,56,114,1
17,83,100,1
20,61,109,1
18,46,123,1
15,51,98,1
13,60,119,1
14,54,109,1
18,56,115,1
27,74,119,1
17,53,113,1
18,60,111,1
17,56,96,1
16,56,102,1
26,56,115,1
17,70,123,1
19,67,116,1
16,57,109,1
26,56,99,1
16,53,102,1
17,77,120,1
17,62,103,1
20,50,108,1
17,64,105,1
13,54,112,1
21,60,119,1
25,75,80,1
17,66,118,1
21,77,119,1
21,47,115,1
20,60,120,1
26,66,111,1
24,62,123,1
20,49,110,1
15,51,108,1
22,65,115,1
21,60,100,1
18,56,111,1
16,64,97,1
23,73,103,1
18,55,107,1
22,69,119,1
18,78,106,1
11,52,99,1
12,61,116,1
20,55,107,1
19,60,109,1
15,55,116,1
19,55,92,1
25,58,117,1
13,64,99,1
24,61,110,1
21,59,117,1
18,65,112,1
19,76,123,1
23,55,112,1
16,60,88,1
27,47,105,1
16,53,109,1
20,59,119,1
49,33,75,2
47,24,85,2
51,22,48,2
43,38,56,2
51,41,64,2
59,29,50,2
36,31,74,2
37,36,73,2
50,40,75,2
48,33,59,2
37,45,62,2
43,29,90,2
38,31,63,2
49,30,74,2
43,28,76,2
41,29,64,2
51,19,72,2
37,30,53,2
38,31,75,2
54,32,74,2
43,31,68,2
64,33,69,2
55,29,93,2
43,33,81,2
40,35,71,2
47,23,74,2
38,34,77,2
38,30,57,2
58,24,70,2
42,29,60,2
53,43,59,2
49,33,71,2
34,25,69,2
40,34,58,2
37,33,72,2
43,35,85,2
54,29,59,2
47,31,81,2
35,34,69,2
55,30,67,2
49,24,68,2
42,33,65,2
48,34,69,2
56,27,67,2
53,40,50,2
47,31,68,2
43,47,64,2
60,24,74,2
54,35,64,2
44,26,63,2
50,30,78,2
52,23,88,2
42,40,68,2
46,36,61,2
47,28,75,2
58,25,72,2
45,37,90,2
47,21,75,2
44,30,60,2
45,26,70,2
42,36,70,2
34,22,67,2
39,36,66,2
51,26,54,2
46,29,79,2
51,28,79,2
37,38,67,2
44,26,55,2
48,26,62,2
37,27,74,2
49,27,77,2
42,28,81,2
35,21,78,2
46,32,56,2
47,28,57,2
56,30,69,2
38,29,83,2
37,17,77,2
39,42,80,2
58,30,70,2
43,28,67,2
48,25,64,2
39,25,72,2
43,27,65,2
42,22,75,2
55,36,69,2
43,45,74,2
48,31,70,2
45,28,54,2
33,29,78,2
48,28,74,2
47,32,73,2
39,23,68,2
39,32,49,2
37,35,64,2
40,26,58,2
45,29,87,2
41,27,72,2
32,24,61,2
45,23,71,2
56,34,81,2
42,26,82,2
38,27,58,2
46,41,82,2
38,32,71,2
44,33,73,2
43,24,61,2
50,26,88,2
51,25,70,2
41,27,77,2
49,18,67,2
42,38,66,2
59,31,68,2
37,27,79,2
38,41,62,2
40,34,48,2
42,22,63,2
38,27,68,2
52,23,74,2
46,30,80,2
48,34,59,2
37,27,70,2
48,26,63,2
