0.108345890025711,0.895416776699316,0.937650850505372,0.784927820723007,1
0.0183689438252161,0.954272272810264,0.866800663096798,0.627085008455842,1
0.565990082588564,0.963084249373778,0.804539643926093,0.973316153327749,1
0.0170847385511386,0.817586321884645,0.824915241296265,0.82677723579098,1
0.0175065554642932,0.986612399445242,0.957039183140891,0.91457475486853,1
0.0779118726949012,0.863604117280824,0.944563311669698,0.689997595621887,1
0.100309786501164,0.805895266170452,0.975220808654807,0.793008137536733,1
0.01990623156135,0.966646855357653,0.986250552745163,0.601887264465094,1
0.462164877332283,0.858894274724567,0.839749139033894,0.597796070141483,1
0.023821163529599,0.901220758507728,0.777365390163105,0.760703623809423,1
0.0936023661051241,0.661892723333104,0.747252738753936,0.794657212956341,1
0.0442885892124681,0.767526028352184,0.976860064690373,0.578275995655751,1
0.0366794047890325,0.82021168343919,0.970106673614044,0.630260646723936,1
0.220561396317671,0.967402098745829,0.851888038798355,0.883173219551197,1
0.0192819996471354,0.871357493557316,0.941473565686146,0.60643126589379,1
0.199522558611473,0.932599188100756,0.87322398550178,0.721934247651372,1
0.158915300403416,0.996306229464899,0.745491212088353,0.724813765494745,1
0.0466731147171861,0.784867456255798,0.736679940357292,0.891062576596928,1
0.0074314536184296,0.820141031617438,0.876019158674961,0.566817210543374,1
0.224042711880725,0.41997314828813,0.929751420947999,0.62055333133621,1
0.00659331322135951,0.925775415122752,0.952096296300835,0.638756636995422,1
0.185106875272996,0.764308509076759,0.974541776160155,0.681074476021991,1
0.0807115525142347,0.94889315965239,0.993309883810037,0.684661781240387,1
0.189409790991134,0.967903301092327,0.994736779422378,0.438644998573412,1
0.171661682356571,0.891745897447171,0.930081616044193,0.753412966755535,1
0.144564361472207,0.963391940441948,0.97080962720214,0.762858625159217,1
0.139820460773864,0.968278557740448,0.871332302277681,0.661754029628062,1
0.170545921082089,0.916687805272309,0.993647110356207,0.901890785794954,1
0.0215908645441241,0.960035723399927,0.800246300789411,0.851585788476255,1
0.226266904318945,0.82814116486966,0.852710781880548,0.896527734555293,1
0.070203984142483,0.867729858390773,0.705399611134528,0.857631695963883,1
0.0173818818226264,0.924532452109106,0.981175111949634,0.810881705309928,1
0.441936357029717,0.737561079127891,0.634580400675445,0.957820229574463,1
0.087194812758428,0.344443694471784,0.94323838825209,0.793482785668278,1
0.126523577400873,0.827821749688035,0.951686230467232,0.74159911297834,1
0.044065933693875,0.889396017868684,0.884409602067656,0.77801797098879,1
0.0180990960860657,0.884077801389498,0.934517716770227,0.820817951066786,1
0.0524423104280376,0.900755923744204,0.863965800370735,0.910155105378238,1
0.0650789454137955,0.828779539805204,0.760490701100695,0.457715002198674,1
0.0144799615227417,0.923194123778065,0.988932670792789,0.777253066322693,1
0.00836086794968152,0.647191908447177,0.973221649392995,0.933833845224007,1
0.169745986023261,0.929590353644152,0.970548921136794,0.815007885915516,1
0.0262818983081126,0.520254044009468,0.995031847274444,0.843233043423849,1
0.0439400817242511,0.860624054021932,0.895567078422141,0.875273264754687,1
0.00621666608750396,0.696783275539734,0.923896987903365,0.742691220094451,1
0.173690134168626,0.999385320824152,0.769374755093724,0.873118213660977,1
0.083643595102915,0.995705908077531,0.913518138270669,0.85338294134564,1
0.0758268666160844,0.852358107297369,0.888531099391781,0.9038038285178,1
0.201711700534089,0.686078803723927,0.880059919724041,0.708397401279174,1
